ID,n,obs_mean,pred_mean,R2_adj,RMSPE,RMSE_perc,MAE,MAE_perc,RMSPE_adj,MAE_adj,DW,CCC,Cb,r,mean_bias,slope_bias,random_error,mean_bias_perc_MSPE,slope_bias_perc_MSPE,random_error_perc_MSPE,Model,Parity,maxDIM,Parity_class,Lac_len_group
1530_1,289,32.0781751740113,32.0835444250511,0.850698392421105,1.65435082747778,5.15724731380007,1.32319253768294,4.12489965686997,1.66300485772409,1.33707217968661,1.39631681134098,0.919116861393052,0.99584416945793,0.922952495562992,2.88288567278833e-05,0.00192971037723813,2.73491812114245,0.00105334877326618,0.0705077581747045,99.9284388930522,Wood,1,330,Primiparous,Group1
1669_2,303,37.6903832992721,37.6706284941428,0.971600151208127,1.67145988700219,4.43471183015132,1.30018272887009,3.44964050523519,1.67979639700648,1.31318455615879,1.38759339776947,0.985800580381746,0.999976018800502,0.985824221629075,0.000390252325697282,0.0056669712036846,2.78772093032799,0.0139686225679179,0.20284256270886,99.7831888147226,Wood,2,344,Multiparous,Group1
1738_3,368,36.4547352781522,36.4197007757583,0.98265545282488,1.63238208175895,4.47783276796213,1.29360006865973,3.54851038908792,1.63907677320834,1.30423239799118,1.486266219743,0.991371905685022,0.99999596044418,0.99137591040335,0.00122741635798509,0.0105468921050502,2.65289695238463,0.046062581002755,0.39580462550923,99.5581327934879,Wood,3,414,Multiparous,Group2
1854_3,359,18.0926938482262,18.1099062366462,0.867562476586743,1.57901455017144,8.7273601345233,1.27162157102714,7.02837057706478,1.5856537436447,1.28233748314253,1.5160924036358,0.928245943955061,0.995961426893124,0.932009934210706,0.00029626631512104,0.00614373145730822,2.48684695188069,0.0118825598939688,0.246410925872891,99.7417065142333,Wood,3,404,Multiparous,Group2
1950_3,363,27.6735239229901,27.6679266056973,0.871093255506058,1.68658190895039,6.09456863406269,1.33021034526482,4.80679782223086,1.69359475378913,1.34129543147536,1.45674041487133,0.932019935292452,0.99816276221882,0.933735429300789,3.1329960876913e-05,0.00122025058378396,2.84330695505409,0.00110139975974579,0.0428977139514943,99.956000886289,Wood,3,412,Multiparous,Group2
1048_1,398,29.8962560988029,29.8870037930461,0.935699505518677,1.54810764889579,5.17826594667745,1.25112573811449,4.18489102441356,1.55397541844162,1.2606279589103,1.47531274921987,0.96720481322769,0.999680596841141,0.967513840204491,8.56051618188167e-05,0.00214683769397139,2.39440484971386,0.00357188641285939,0.0895770795450473,99.9068510340419,Wood,1,445,Primiparous,Group2
1138_5,507,28.0611705476834,27.9448559241438,0.987752735747215,1.73681438511435,6.18938679754304,1.38073040006992,4.92043052061456,1.74197580625572,1.38894903340367,1.17793926679843,0.993943572091431,0.999948176821466,0.993995084076135,0.0135290916491674,0.0421293324771822,2.96086578421377,0.448499356039043,1.39661841137234,98.1548822325874,Wood,5,578,Multiparous,Group2
1300_2,354,29.9454194891984,29.9059144654471,0.957946229405302,1.8428325540099,6.15397141013381,1.46236640224764,4.88343936131911,1.85069115065919,1.47486526038651,1.10008488511436,0.978958814860277,0.999969903682692,0.978988278802157,0.00156064690158795,0.017407493402077,3.37706368181502,0.045955014067398,0.512583341790274,99.4414616441429,Wood,2,396,Multiparous,Group1
1389_5,339,19.6943893794674,19.7094062585457,0.898544954450966,1.56917363489478,7.96761760245656,1.26179474672863,6.4068741732309,1.57616330706064,1.27306077125299,1.54646127211686,0.946208460754341,0.997766914444712,0.948326154190966,0.000225506657251086,0.0041010776878706,2.45797931210378,0.00915835264726077,0.166554354346676,99.8242872930059,Wood,5,383,Multiparous,Group1
1429_2,294,23.5375253769716,23.5347182805288,0.919163574017426,1.39812034609515,5.93996320217685,1.11316074505127,4.72930236812555,1.40530867289186,1.12463662902087,2.10596831711546,0.958296785356784,0.999243556627235,0.959022231368036,7.87979043924633e-06,0.000193761485771384,1.95453886088902,0.000403111841726206,0.00991238916658038,99.9896844989918,Wood,2,333,Multiparous,Group1
1514_3,403,4.39838566662247,4.47496620943642,0.724162645244314,1.5676719256775,35.6419842301215,1.27803318052616,29.0568694379081,1.57353971384792,1.2876184293801,1.67473911006052,0.83368782012374,0.976798933706274,0.853489691026252,0.00586457953767884,0.0201890909332248,2.43154159608651,0.238630811894991,0.821497795343069,98.939871392762,Wood,3,454,Multiparous,Group2
1560_1,352,30.3495966151383,30.3501103189623,0.679906391643828,1.54764987712649,5.09940839330474,1.251284089968,4.12290188181235,1.55428743386137,1.262040113664,1.38782010239565,0.810281246270055,0.981357993730662,0.825673456013484,2.63891618768224e-07,4.76685284949866e-05,2.39517220974954,1.10174265038196e-05,0.00199015228937609,99.9979988302842,Wood,1,401,Primiparous,Group2
1670_2,291,29.94993304627,29.9462908246093,0.91566364525508,1.48799356143049,4.96827007636935,1.19584520528995,3.99281428590331,1.49572345012819,1.20830192617838,1.6996692497038,0.956479703781295,0.999229856440896,0.957216898210117,1.32657786260196e-05,0.000486765940495108,2.21362480713947,0.000599143209687232,0.0219845752123915,99.9774162815781,Wood,2,326,Multiparous,Group1
1767_5,290,38.8322489042092,38.8273498035244,0.922348562470768,1.63433444058883,4.20870407124858,1.27588850680555,3.28564155517465,1.64285405230742,1.28922532046554,1.50819277531668,0.960124502047986,0.999414798831291,0.960686697025849,2.40011875196951e-05,0.00111859696348454,2.66990646554382,0.000898567826623695,0.0418785629469944,99.9572228692267,Wood,5,328,Multiparous,Group1
1856_7,317,11.765625265834,11.7766210169692,0.770193494473505,1.39998585945253,11.8989499310158,1.13636396625469,9.65833893719667,1.40665779173062,1.14722094682401,1.62198977984242,0.868876395971366,0.9889129435982,0.878617679742287,0.00012090654302748,0.00263478206873466,1.95720471805527,0.00616882578934769,0.134430372153037,99.8594008020577,Wood,7,361,Multiparous,Group1
1966_2,328,32.0091247887042,32.0782140222595,0.979834214559539,1.9263993016973,6.01828170689978,1.51604658818238,4.73629503521254,1.93526995169006,1.53004086438099,1.11031210206789,0.989753716555243,0.999734301403962,0.990016762619125,0.004773322193271,0.0277473335390104,3.67849361384757,0.128625810803239,0.74770215157787,99.1236720376185,Wood,2,373,Multiparous,Group1
1001_8,327,29.7714622342953,29.7714622339709,0.975240496016146,1.56298356788266,5.24993886958691,1.22113329553107,4.10169069265394,1.57020292993884,1.23244008530451,1.51816897934522,0.98754292804868,0.999922407664928,0.987619559756485,1.05225028215176e-19,1.01701243213508e-17,2.44291763347124,4.30735063570929e-18,4.16310569869677e-16,100.000000000002,Wilmink,8,373,Multiparous,Group1
1063_1,449,10.8348976623237,10.8348976623237,0.922393064149038,1.52511981930225,14.0759965329951,1.2264300520053,11.3192582913818,1.53024054938763,1.2346795815031,1.73198624780658,0.959817502388839,0.999192357298766,0.960593318571437,3.15544362088405e-30,1.00088854118916e-20,2.32599046322854,1.35660213176636e-28,4.30306382168011e-19,100,Wilmink,1,509,Primiparous,Group2
1141_4,276,15.3610497628861,15.3610497636801,0.885446346591447,1.34545748159736,8.75889019543527,1.07621128732913,7.00610507707208,1.3528299065469,1.08803778499209,2.04137300501871,0.939711724573952,0.998181007592872,0.941424167987407,6.30519886498769e-19,5.850964269834e-18,1.81025583478632,3.48304297316736e-17,3.23212010004357e-16,100,Wilmink,4,315,Multiparous,Group1
1313_5,327,15.5038845979849,15.5038845979849,0.930138814657684,1.32767758568058,8.56351566144363,1.06650797134544,6.8789725865481,1.33381007829399,1.07638304515419,2.00660387420675,0.9640351387454,0.999353055128332,0.964659220080738,2.83989925879564e-29,7.62450588981212e-18,1.76272777151862,1.61108215612273e-27,4.32540180792832e-16,99.9999999999998,Wilmink,5,365,Multiparous,Group1
1404_1,298,16.2652589411418,16.2652589411418,0.56057029521949,1.30189934893339,8.00417228919934,1.00996850503143,6.20936013798582,1.30850243109875,1.02023937118429,1.95094110200007,0.720842743360182,0.960245398369747,0.750685964841893,1.26217744835362e-29,1.28450893212993e-17,1.69494191475318,7.44672981042786e-28,7.57848349226162e-16,100,Wilmink,1,339,Primiparous,Group1
1450_6,359,18.1196515305864,18.1196515305687,0.926747290023951,1.40843426803083,7.77296553221988,1.10039790383843,6.07295290409384,1.41435623220704,1.10967091988201,2.06794340489785,0.962201577254732,0.999285384283891,0.962889673348186,3.12522406354459e-22,1.40843933374745e-19,1.98368708736354,1.57546222055527e-20,7.10010839269697e-18,100,Wilmink,6,405,Multiparous,Group2
1517_1,289,36.0840843989202,36.0840843989348,0.879706881666757,1.34884687429934,3.73806595558152,1.06649865277044,2.95559294502246,1.35590279100936,1.07768570157572,2.14452201637783,0.936476965920194,0.997980372615872,0.938372127966337,2.10725523225332e-22,2.06970885557119e-19,1.8193878903071,1.15822208308622e-20,1.13758526513103e-17,100,Wilmink,1,325,Primiparous,Group1
1581_2,341,49.2168970992404,49.2168970996177,0.977281008178237,1.64605052357522,3.34448252651145,1.32266890798766,2.68742847668891,1.65333934383172,1.33440857285146,1.08157705711172,0.988578343593597,0.999934770753033,0.988642832021049,1.42316396571357e-19,3.70394512581831e-18,2.70948232616224,5.25253090589214e-18,1.36703055415926e-16,99.9999999999996,Wilmink,2,390,Multiparous,Group1
1687_1,358,35.4110854284097,35.4110854284097,0.946171748434218,1.37984882142331,3.89665779721139,1.09084024256847,3.08050495874749,1.38566690269437,1.10005861081553,1.63367917583378,0.972500679811192,0.999621822194594,0.972868597122201,5.04870979341448e-29,4.02181556629729e-18,1.90398276998329,2.65165729071107e-27,2.11231720670065e-16,99.9999999999995,Wilmink,1,406,Primiparous,Group2
1776_4,288,20.6601851603285,20.6587555048258,0.788159104753308,1.45508092066758,7.04292294273146,1.16046562739326,5.61691784651367,1.4627191932055,1.17268105505003,1.95382033488245,0.882474095861222,0.993090005830843,0.88861441629646,2.04391485638268e-06,3.00400459631039e-07,2.11725814137549,9.65358240139169e-05,1.41881672879295e-05,99.9998892760086,Wilmink,4,322,Multiparous,Group1
1876_4,336,22.2232833948446,22.2232833945617,0.952476562847627,1.36761869081773,6.15399023861158,1.09021854350748,4.90574918268104,1.37376532264557,1.10004033218773,2.08098574904824,0.975808748503453,0.999707348840871,0.976094403662104,8.00198051779703e-20,1.023125536007e-17,1.87038088347399,4.27826256592956e-18,5.47014538614549e-16,99.9999999999999,Wilmink,4,380,Multiparous,Group1
1970_3,365,20.6430792437353,20.6430792437353,0.959940191439392,1.462518587996,7.08478890541411,1.16964474477982,5.66603814755388,1.46856624406909,1.17933793327247,1.82256201021188,0.979675284862411,0.9997934316396,0.979877696591588,1.26217744835362e-29,7.76579188340827e-19,2.13896062023383,5.90089147230604e-28,3.63063808185461e-17,100,Wilmink,3,411,Multiparous,Group2
1002_1,351,45.2490598253388,45.2490598253388,0.972456964880582,1.55265608535837,3.4313554609789,1.23200966055954,2.72272985409,1.55933420686701,1.2426304334954,1.77731116402602,0.9861170804586,0.99990362762328,0.986212124064946,5.04870979341448e-29,1.33481186497364e-17,2.41074091940041,2.09425648056375e-27,5.53693619348213e-16,100.000000000001,Wilmink,1,400,Primiparous,Group2
1077_3,385,46.7156036804454,46.715603679909,0.980464519289652,1.71809908841125,3.67778419425719,1.3892770538928,2.97390367337656,1.72483235688597,1.40018760667206,1.31915175371021,0.990187789348528,0.999951859101308,0.990235460173498,2.87773833097481e-19,1.52924584485266e-18,2.95186447759954,9.7488836388416e-18,5.18060993808304e-17,99.9999999999991,Wilmink,3,438,Multiparous,Group2
1152_5,368,14.8198362663864,14.8198362663864,0.919924151239857,1.51087277369179,10.1949356695571,1.21554678458917,8.20216069017046,1.51706913369365,1.22553758007895,1.81292172255749,0.958528897673289,0.99913970377636,0.959354226491472,1.26217744835362e-29,3.76219242127236e-19,2.28273653828313,5.5292296206154e-28,1.64810627866058e-17,99.9999999999996,Wilmink,5,419,Multiparous,Group2
1316_3,395,16.1684276947053,16.168427694702,0.953179549021435,1.78275001026312,11.0261185807629,1.42096556206977,8.78852037378438,1.78955875564413,1.43184029851418,1.26169446198011,0.976153182571463,0.999715624212525,0.976430855865015,1.10342707978694e-23,4.54634606911588e-19,3.17819759909316,3.4718643047927e-22,1.43047936050707e-17,100,Wilmink,3,443,Multiparous,Group2
1407_1,311,52.2981636943164,52.2981636943164,0.923642021048599,1.45218036715931,2.77673299515319,1.14312896234833,2.18579177852197,1.45923553597944,1.15426333535822,1.73009494039714,0.960571705982562,0.999222402483772,0.961319225424555,0,1.3219578465772e-19,2.10882781876296,0,6.26868554566328e-18,100,Wilmink,1,347,Primiparous,Group1
1456_1,339,52.9332276856487,52.9332276855493,0.956618496206427,1.36510964067421,2.57892764216288,1.1007281234024,2.07946534063486,1.37119033732025,1.11055605307563,1.94983403338951,0.977962412362159,0.999757142863474,0.978199975207088,9.86580704631728e-21,1.34319961064022e-17,1.86352433106165,5.29416594238761e-19,7.20784584484064e-16,99.9999999999996,Wilmink,1,384,Primiparous,Group1
1523_1,321,4.92960730710785,4.92960730710785,0.0668717057606334,1.51987466061354,30.8315564694591,1.21812512201155,24.7103885994158,1.52702705146288,1.22961686844562,1.90032765341306,0.135552349441811,0.502722844440982,0.269636343247029,7.88860905221012e-31,4.14834939474988e-18,2.31001898397512,3.41495420900622e-29,1.79580749055634e-16,100,Wilmink,1,358,Primiparous,Group1
1603_3,314,31.1218936061942,31.1218936057921,0.963006202313287,1.37442806937834,4.41627391562313,1.07940259423785,3.46830629233633,1.38104123379801,1.08981483791217,2.15277602734798,0.981277191159204,0.999824712839996,0.981449226606823,1.61658445400574e-19,2.03000582338942e-17,1.88905251789506,8.55764696159464e-18,1.07461587444452e-15,100,Wilmink,3,357,Multiparous,Group1
1703_1,441,44.569159010292,44.5691590102575,0.940452513229582,1.30084624987047,2.91871392406143,1.03406622701768,2.32013852174975,1.30529360045013,1.04114887240821,1.75109305227111,0.969456325945096,0.99953343315798,0.969908853255806,1.19101330897345e-21,4.92104496799108e-18,1.69220096580207,7.03824978854643e-20,2.9080736079468e-16,100,Wilmink,1,499,Primiparous,Group2
1789_2,304,50.6217159225391,50.6217159225391,0.969767184973741,1.59175768713517,3.14441669573364,1.24195821325869,2.45340994595902,1.59967036731564,1.25433653432107,1.61828994106603,0.984754433735755,0.999883779598718,0.984868895594012,0,1.97526966980743e-18,2.53369253455391,0,7.79601172150587e-17,99.9999999999996,Wilmink,2,347,Multiparous,Group1
1877_5,365,7.88078944949655,7.88078944969296,0.855466229533194,1.71089806435741,21.7097294036539,1.40902978723928,17.8792974519741,1.71797279363214,1.42070682967496,1.28303446485219,0.922564942354973,0.996997398129989,0.925343380118519,3.85761900694054e-20,7.92365754238714e-19,2.92717218662194,1.31786542130013e-18,2.7069325059184e-17,100,Wilmink,5,412,Multiparous,Group2
1971_3,431,20.275794953398,20.2757949515121,0.935646154960203,1.62394080848713,8.0092583902116,1.29307026726106,6.37740848254314,1.62962225141081,1.30213384390074,1.54031668732728,0.966913053242137,0.999452477069522,0.967442750331869,3.55687799219455e-18,1.07777018073507e-17,2.63718374946983,1.34874105488842e-16,4.08682247094742e-16,99.9999999999996,Wilmink,3,482,Multiparous,Group2
1024_1,346,13.8552324110362,13.8552324112307,0.829676788645477,1.38049873319191,9.96373566489069,1.09680046298999,7.9161462648317,1.38652275627806,1.10639346995492,1.95428573893187,0.907500330755978,0.995712715318832,0.911407795435647,3.78110660897967e-20,2.20526832500461e-17,1.90577675234446,1.98402389174293e-18,1.15714934726312e-15,100,Wilmink,1,393,Primiparous,Group1
1104_6,330,18.6564815323709,18.6564815322893,0.925174216058567,1.44494123500858,7.7449825279298,1.15345138241688,6.18257724756687,1.45155427292243,1.16403350519134,1.99666079924487,0.96137837938263,0.999253906893445,0.962096192719862,6.65255569829864e-21,2.06327653262981e-18,2.0878551726281,3.18631090197922e-19,9.88227804150152e-17,99.9999999999994,Wilmink,6,370,Multiparous,Group1
1181_3,316,33.0051102572778,33.0051102572778,0.969253481461802,1.71308674112733,5.19036818169571,1.38233861251889,4.18825630862445,1.72127684394872,1.39558786439607,1.36550353206349,0.984487383399841,0.999879672118741,0.984605858936722,0,9.85478303500574e-18,2.93466618262626,0,3.35805928911022e-16,100,Wilmink,3,357,Multiparous,Group1
1346_2,308,38.8281700331074,38.8281700331405,0.942802607450546,1.5839997906846,4.07951183208989,1.23889047318746,3.1907001337717,1.59177089108662,1.25107628112045,1.80710732301019,0.970756743775061,0.999572324524859,0.971172090260207,1.09118779555736e-21,1.12543303184027e-18,2.50905533688885,4.34899852352557e-20,4.48548509589979e-17,100,Wilmink,2,347,Multiparous,Group1
1414_2,313,8.50800306393787,8.50800306393681,0.835528037847503,1.46674476509558,17.2395890560095,1.14561886804253,13.4651910610889,1.47382482923957,1.1567055022494,2.13383629781689,0.911020785408152,0.996033483103446,0.914648755149865,1.12462850547566e-24,3.59021270380151e-18,2.1513402059353,5.22757164289005e-23,1.66882610844e-16,99.9999999999998,Wilmink,2,355,Multiparous,Group1
1459_1,393,27.872286639844,27.8722866394303,0.964057368671729,1.57242091519875,5.64152104029722,1.25741346317249,4.51133945133513,1.57845710213544,1.26708587442766,1.77094451598628,0.981794873895195,0.999834272965325,0.981957610818213,1.71144168875035e-19,8.2716001140505e-18,2.47250753455444,6.92188664678324e-18,3.34542968967777e-16,99.9999999999988,Wilmink,1,440,Primiparous,Group2
1525_4,411,6.38097806902041,6.38097806978989,0.685624710984805,1.34669981001748,21.104912059731,1.09276991092819,17.125429661537,1.35164184427694,1.10080498380266,2.21036319140794,0.814574743765574,0.98265837136742,0.828950088352732,5.92092006873871e-19,9.56400829537514e-18,1.8136003783011,3.2647324843884e-17,5.27349266674406e-16,100,Wilmink,4,460,Multiparous,Group2
1607_2,358,17.3312377688712,17.3312377688712,0.948454961453766,1.35820998891818,7.83677430908987,1.08582896203269,6.26515530231172,1.36393683085622,1.09500498143015,2.08662593679484,0.973697787946854,0.999654036986252,0.974034767950669,0,6.18519962282064e-18,1.84473437399712,0,3.35289443835684e-16,99.9999999999998,Wilmink,2,404,Multiparous,Group2
1705_3,334,37.6964757279618,37.6964757279618,0.980118957161228,2.13317794192138,5.65882592663449,1.75965489427917,4.66795598341286,2.14282310614134,1.77560342806418,0.815362591081535,0.990020576539456,0.999950204314216,0.990069877747992,0,2.42777022713192e-19,4.55044813189996,0,5.33523327101029e-18,100,Wilmink,3,378,Multiparous,Group1
1797_2,367,26.4684662817018,26.4684662817981,0.932297432331387,1.42917250020875,5.39952895267214,1.15305026313713,4.35631687482495,1.43504986222531,1.1625534246465,1.81498389584097,0.965160788381456,0.999392930417825,0.965747064048115,9.28940691849938e-21,7.80778931007253e-18,2.04253403535293,4.54798145720703e-19,3.8225993667339e-16,99.9999999999999,Wilmink,2,418,Multiparous,Group2
1898_4,312,27.7096705739661,27.7096705744319,0.928311223900566,1.33647737332585,4.82314421515174,1.05412288190059,3.80416966375258,1.3429494565699,1.06435708463749,1.99666474512824,0.963070935288328,0.999317889443408,0.96372830453854,2.16919851106048e-19,1.47384023675974e-18,1.78617176941196,1.21444003774319e-17,8.25139139470867e-17,100,Wilmink,4,355,Multiparous,Group1
1975_1,376,40.4198645690336,40.4198645690916,0.942236571576399,1.4484919801758,3.58361413532672,1.16228188447868,2.87552147161108,1.45430534927813,1.17162999615009,2.01938036716937,0.970422632493609,0.99956249395787,0.970847384090135,3.3650103137505e-21,1.7687559583424e-19,2.09812901663362,1.60381477357839e-19,8.43015822344574e-18,100,Wilmink,1,427,Primiparous,Group2
1025_4,376,24.5763303321514,24.5763303321369,0.951126686522064,1.33820553611379,5.44509907715193,1.07732640794252,4.38359345509422,1.34357628225714,1.0859912315989,1.97602106872003,0.975088156681145,0.999689651890215,0.975390867393142,2.11861647011919e-22,1.70861580646193e-17,1.79079405688558,1.18305980633179e-20,9.54110719706887e-16,99.9999999999994,Wilmink,4,426,Multiparous,Group2
1112_1,323,35.8913108564311,35.8913108565984,0.937137939467035,1.37396562775614,3.82812885617955,1.0810408285308,3.01198480282617,1.38039106714419,1.09117558629828,2.12151574129691,0.967757059262057,0.99948006121313,0.968260495449435,2.79764963576043e-20,7.2264658761576e-19,1.88778154625533,1.48197742546533e-18,3.82802019147409e-17,99.9999999999996,Wilmink,1,365,Primiparous,Group1
1183_4,311,34.8246902799311,34.8246902798427,0.96439852164825,1.37286713633369,3.94222353536582,1.06806095527402,3.06696469283325,1.37953697544836,1.07846414639682,1.94243883909507,0.981995681832739,0.999837909150631,0.982154880151475,7.80803649066862e-21,9.225656065555e-17,1.88476417402507,4.14271270553381e-19,4.89485962896505e-15,99.9999999999996,Wilmink,4,357,Multiparous,Group1
1369_1,316,27.1868441864825,27.1868441864661,0.858787455406127,1.3169506667842,4.8440733236666,1.05649466760314,3.88605113692611,1.32324688116303,1.06662081457697,1.93202789828356,0.924548496451872,0.997149472467073,0.927191481297607,2.71156421129067e-22,1.59562666932028e-17,1.73435905874336,1.56343878023467e-20,9.20009418624307e-16,100,Wilmink,1,357,Primiparous,Group1
1416_3,308,17.6307526051351,17.6307526052756,0.884850332159316,1.37359794331035,7.79092063778532,1.08771278618856,6.16940643742998,1.38033681259067,1.09841160047894,1.8952999451112,0.939329933584347,0.998157874809447,0.941063490345822,1.97230486030604e-20,1.00666368618865e-20,1.88677130986641,1.04533328972745e-18,5.33537732381525e-19,100,Wilmink,3,352,Multiparous,Group1
1495_1,361,27.6586561699364,27.6586561699364,0.863332258692058,1.4008624966204,5.06482487078697,1.1224875072086,4.05835880207618,1.40671978696107,1.13189382710141,2.08233483636648,0.927091307224839,0.997338619709173,0.929565233817157,1.26217744835362e-29,1.62793104175595e-17,1.96241573443753,6.4317536096162e-28,8.29554621474004e-16,100,Wilmink,1,410,Primiparous,Group2
1528_3,351,43.2829085058787,43.2829085058787,0.982676345381013,1.41398129182805,3.26683520271286,1.1192489305101,2.58589121929752,1.42006295985924,1.12889762818691,1.78420894936018,0.991312852253932,0.999962266020636,0.991350259844179,0,4.54840641009591e-19,1.99934309363971,0,2.27495041974799e-17,99.9999999999996,Wilmink,3,398,Multiparous,Group1
1642_1,331,24.3206292967368,24.3206292967909,0.925283577639117,1.49696275924989,6.15511523565198,1.19876012262455,4.92898480544411,1.50379304304953,1.2097243920388,1.80811948939306,0.961436261258495,0.999256142350922,0.962151965357502,2.92304550112852e-21,4.0488959659049e-18,2.24089750258104,1.30440838894318e-19,1.80681890235561e-16,100,Wilmink,1,374,Primiparous,Group1
1719_5,377,13.8046332621403,13.8046332598928,0.955658877915082,2.02529561668144,14.6711294550351,1.66568601663426,12.0661373975248,2.03340223594444,1.67904713441475,0.897754161996657,0.977450082413325,0.99974571826413,0.977698693334224,5.05159943675574e-18,3.94698713713194e-17,4.10182233494906,1.23155003416755e-16,9.62252095489885e-16,100,Wilmink,5,431,Multiparous,Group2
1807_2,345,22.6076445400957,22.6076445402172,0.92612842299688,1.37150351824451,6.06654760433837,1.06762340326737,4.72239998896786,1.37750575050241,1.07698852083989,1.74533589068653,0.961879115739406,0.999273134937348,0.962578780625092,1.47629323069233e-20,2.6108926781308e-18,1.88102190055706,7.84835748193639e-19,1.38801822422035e-16,99.9999999999999,Wilmink,2,392,Multiparous,Group1
1917_1,358,22.844747752162,22.8447477521596,0.917418597574379,1.40787735227473,6.16280541833295,1.12057006809674,4.90515404351832,1.4138136148044,1.130039674306,2.09467548734033,0.957182561722307,0.999082912946005,0.958061187234055,5.75079599906118e-24,4.92883855516346e-18,1.98211863904812,2.90133793495979e-22,2.486651635308e-16,100,Wilmink,1,408,Primiparous,Group2
1978_2,281,28.3190476148701,28.3190476148532,0.969347034941114,1.57438060436205,5.55944050722721,1.23468879153856,4.3599234279695,1.58285266878137,1.24801277130336,1.85342270982163,0.984547856975495,0.999880608519348,0.984665417637653,2.84778786784785e-22,2.48562022627711e-17,2.47867428739139,1.14891572577085e-20,1.00280227979974e-15,99.9999999999993,Wilmink,2,316,Multiparous,Group1
1035_2,345,24.3883814638953,24.3883814639524,0.955799766859208,1.79590240100811,7.36376214086524,1.46013952155744,5.98702920781784,1.80376196766615,1.47294776297461,1.2105111076902,0.977534774923629,0.999747624986341,0.977781542553787,3.25991456577703e-21,4.61176053952679e-19,3.22526543394673,1.01074303264024e-19,1.42988558119493e-17,100.000000000001,Wilmink,2,392,Multiparous,Group1
1117_1,376,29.9896622262614,29.9896622266084,0.952817258066267,1.61306324410057,5.37873095045414,1.29838529695376,4.32944288321057,1.6195371025352,1.30882807414106,1.59627006193906,0.975970586274356,0.999711251963646,0.97625247726015,1.2041684828021e-19,1.71466782277629e-17,2.60197302946826,4.62790532094095e-18,6.58987546510696e-16,99.9999999999997,Wilmink,1,421,Primiparous,Group2
1206_3,330,11.7768872845715,11.7768872845715,0.729160150764551,1.34932286916063,11.4573811955246,1.06629788736056,9.05415719446923,1.35549829212981,1.07608043678589,1.87940972790663,0.84446938946624,0.987831073298468,0.854872267427741,0,2.50511140211448e-18,1.82067220523987,0,1.37592664671038e-16,100,Wilmink,3,371,Multiparous,Group1
1375_2,380,26.3539058355172,26.3539058355172,0.959245943367767,1.82334133761478,6.91867592225157,1.48566327219371,5.63735516650242,1.83058163613625,1.4974855263491,1.30720315069793,0.979311149569878,0.999785962830362,0.979520803430245,0,1.08319323365349e-18,3.32457363345486,0,3.25814180427055e-17,100,Wilmink,2,425,Multiparous,Group2
1422_1,448,21.8007395321983,21.8007395321983,0.973465547330518,1.68011226441289,7.70667555534741,1.36095891139651,6.24271901137326,1.68576605133217,1.37013391529357,1.30807939361497,0.986615352231749,0.999910421587428,0.986703739586421,1.26217744835362e-29,3.68805152784393e-18,2.8227772210306,4.47140298196397e-28,1.30653297765292e-16,100,Wilmink,1,504,Primiparous,Group2
1509_1,307,16.3566061625645,16.3566061624857,0.949981088375212,1.32049384625716,8.07315303146064,1.06347413452408,6.50180192611142,1.32699344506537,1.07396894506215,2.11568742423685,0.974520952395365,0.999675356379805,0.974837427146816,6.21883422970074e-21,5.37059615958709e-18,1.74370399800302,3.56645063429508e-19,3.0799930296299e-16,100,Wilmink,1,349,Primiparous,Group1
1529_3,376,21.7210229121975,21.721022912065,0.965755257361647,1.60766072442694,7.40140430276029,1.31681959068159,6.06241978568205,1.61411290042122,1.3274106329659,1.24288682418364,0.982673865704463,0.999849891273123,0.982821395772931,1.75737332763375e-20,4.56967687275426e-18,2.58457300486495,6.79947257951639e-19,1.76805873316511e-16,100,Wilmink,3,421,Multiparous,Group2
1665_5,428,32.689845518372,32.6898455184493,0.967728615856623,1.92057362156118,5.87513826115147,1.56700108765769,4.79354081614432,1.92734019667952,1.57806227180586,1.26813837858358,0.983677747687414,0.999866783163544,0.983808807584438,5.97418292914192e-21,3.41892276428197e-18,3.68860303583662,1.61963292636798e-19,9.26888236838014e-17,99.9999999999993,Wilmink,5,484,Multiparous,Group2
1722_3,358,19.4398340075734,19.4398340074331,0.8860851137134,1.39799039535876,7.19137002308831,1.10336882550711,5.67581402741019,1.40388496990205,1.11269306910294,1.92351023251071,0.939961144262338,0.99819604081194,0.941659860219209,1.96941207707433e-20,9.92707930887529e-18,1.95437714551534,1.00769295301753e-18,5.07940820514336e-16,100,Wilmink,3,408,Multiparous,Group2
1836_1,317,46.4542721534177,46.4542721534177,0.976071252019972,1.81401792297754,3.90495392326167,1.46312337137227,3.14959917258036,1.8226630136773,1.47710225708602,1.20080058449766,0.987968309335413,0.99992761659008,0.98803982702723,0,1.30481791252432e-20,3.29066102488379,0,3.96521520344205e-19,100.000000000001,Wilmink,1,361,Primiparous,Group1
1925_2,315,29.5172011114116,29.517201113924,0.966556934013371,1.87170255875609,6.3410570388819,1.53982009984128,5.21668736147876,1.88067960094749,1.55462606233975,1.38589809119629,0.983104250274832,0.999857256649594,0.983244601903576,6.31235492342711e-18,1.04431679627132e-16,3.50327046845407,1.80184629770039e-16,2.98097679204356e-15,99.9999999999995,Wilmink,2,351,Multiparous,Group1
